File Name,Scene1,Scene2,Scene3,Scene4,Scene5,Scene6,Scene7,Scene8,Notes,
CAMHDA301-20160401T090000Z,00:01:05,00:01:42,00:03:00,00:04:35,00:06:09,00:07:40,00:10:37,00:12:11,,
CAMHDA301-20160401T120000Z,00:01:09,00:01:46,00:03:05,00:04:41,00:06:14,00:07:45,00:10:37,00:12:08,,
CAMHDA301-20160401T150000Z,00:01:12,00:01:48,00:03:06,00:04:41,00:06:15,00:07:46,00:12:45,00:12:18,,
CAMHDA301-20160401T180000Z,00:01:12,00:01:47,00:03:06,00:04:40,00:06:13,00:07:44,00:10:42,00:12:13,,
CAMHDA301-20160401T210000Z,00:01:10,00:01:46,00:03:05,00:04:40,00:06:14,00:07:45,00:10:36,00:12:08,,
CAMHDA301-20160402T000000Z,00:01:12,00:01:47,00:03:05,00:04:40,00:06:13,00:07:43,00:10:40,00:12:12,,
CAMHDA301-20160402T030000Z,00:01:11,00:01:47,00:03:07,00:04:42,00:06:15,00:07:46,00:10:38,00:12:12,,
CAMHDA301-20160402T060000Z,00:01:13,00:01:49,00:03:08,00:04:42,00:06:16,00:07:46,00:10:42,00:12:13,,
CAMHDA301-20160402T090000Z,00:01:12,00:01:47,00:03:06,00:04:40,00:06:16,00:07:44,00:10:35,00:12:08,,
CAMHDA301-20160402T120000Z,00:01:12,00:01:47,00:03:06,00:04:42,00:06:15,00:07:46,00:10:43,00:12:16,Fish! 1:31,
CAMHDA301-20160402T150000Z,00:01:13,00:01:49,00:03:06,00:04:40,00:06:13,00:07:43,00:10:35,00:12:07,,
CAMHDA301-20160402T180000Z,00:01:12,00:01:47,00:03:06,00:04:40,00:06:14,00:07:45,00:10:37,00:12:09,,
CAMHDA301-20160402T210000Z,00:01:12,00:01:48,00:03:08,00:04:43,00:06:16,00:07:47,00:10:43,00:12:16,,
CAMHDA301-20160403T030000Z,00:01:13,00:01:50,00:03:09,00:04:41,00:06:12,00:07:42,00:10:35,00:12:08,,
CAMHDA301-20160403T060000Z,00:01:15,00:01:51,00:03:10,00:04:44,00:06:19,00:07:50,00:10:40,00:12:12,,
CAMHDA301-20160403T090000Z,00:01:14,00:01:49,00:03:08,00:04:42,00:06:15,00:07:46,00:10:38,00:12:11,Distinctly lighter colored outflow,
CAMHDA301-20160403T120000Z,00:01:15,00:01:50,00:03:10,00:04:43,00:06:17,00:07:48,00:10:38,00:12:11,,
CAMHDA301-20160403T150000Z,00:01:15,00:01:50,00:03:09,00:04:44,00:06:17,00:07:47,00:10:38,00:12:11,,
CAMHDA301-20160403T180000Z,00:01:15,00:01:52,00:03:12,00:04:46,00:06:18,00:07:50,00:10:41,00:12:12,,
CAMHDA301-20160403T210000Z,00:01:18,00:01:55,00:03:14,00:04:48,00:06:23,00:07:54,00:10:44,00:12:17,,
CAMHDA301-20160404T030000Z,00:01:17,00:01:52,00:03:11,00:04:45,00:06:20,00:07:52,00:10:40,00:12:13,"Worms v active, Fred has a friend!",
CAMHDA301-20160404T060000Z,00:01:18,00:01:54,00:03:13,00:04:48,00:06:22,00:07:53,00:10:46,00:12:19,,
CAMHDA301-20160404T090000Z,00:01:16,00:01:51,00:03:10,00:04:45,00:06:17,00:07:48,00:10:47,00:12:20,,
CAMHDA301-20160404T120000Z,00:01:17,00:01:53,00:03:13,00:04:47,00:06:21,00:07:52,00:10:43,00:12:14,,
CAMHDA301-20160404T150000Z,00:01:18,00:01:53,00:03:12,00:04:46,00:06:20,00:07:51,00:10:43,00:12:14,Dark colored outflow,
CAMHDA301-20160404T180000Z,00:01:18,00:01:54,00:03:14,00:04:48,00:06:22,00:07:52,00:10:43,00:12:15,Slightly lighter,
CAMHDA301-20160404T210000Z,00:01:20,00:01:54,00:03:14,00:04:48,00:06:22,00:07:53,00:10:50,00:12:23,Darker again,
CAMHDA301-20160405T000000Z,00:01:17,00:01:54,00:03:14,00:04:48,00:06:22,00:07:53,00:10:45,00:12:17,,
CAMHDA301-20160405T030000Z,00:01:18,00:01:54,00:03:13,00:04:48,00:06:22,00:07:53,00:10:45,00:12:15,Fun little  guy crosses screen at 9:01,
CAMHDA301-20160405T060000Z,00:01:19,00:01:54,00:03:14,00:04:48,00:06:22,00:07:53,00:10:43,00:12:14,"Still dark color, 9:03 big shrimp",
CAMHDA301-20160405T090000Z,00:01:18,00:01:55,00:03:15,00:04:49,00:06:20,00:07:51,00:10:42,00:12:14,,
CAMHDA301-20160405T120000Z,00:01:18,00:01:54,00:03:13,00:04:47,00:06:20,00:07:51,00:10:41,00:12:13,,
CAMHDA301-20160405T150000Z,00:01:20,00:01:55,00:03:14,00:04:48,00:06:19,00:07:50,00:10:41,00:12:13,,
CAMHDA301-20160405T180000Z,00:01:20,00:01:56,00:03:15,00:04:49,00:06:21,00:07:52,00:10:42,00:12:14,,
CAMHDA301-20160405T210000Z,00:01:19,00:01:55,00:03:14,00:04:49,00:06:22,00:07:54,00:10:45,00:12:17,,
CAMHDA301-20160406T030000Z,00:01:22,00:01:57,00:03:17,00:04:51,00:06:25,00:07:56,00:10:48,00:12:19,,
CAMHDA301-20160406T060000Z,00:01:22,00:01:58,00:03:17,00:04:51,00:06:24,00:07:54,,00:12:17,,
CAMHDA301-20160406T090000Z,00:01:22,00:01:58,00:03:17,,,00:07:54,,00:12:19,,
CAMHDA301-20160406T120000Z,00:01:21,00:01:58,00:03:16,,,00:07:54,,00:12:17,,
CAMHDA301-20160406T150000Z,00:01:19,00:01:55,00:03:14,00:04:49,,00:07:53,,00:12:17,,
CAMHDA301-20160406T180000Z,00:01:23,00:01:59,00:03:18,,,00:07:56,,00:12:25,,
CAMHDA301-20160406T210000Z,00:01:21,00:01:58,00:03:17,,,00:07:54,,00:12:22,,
CAMHDA301-20160407T000000Z,00:01:22,00:01:57,00:03:16,,00:06:25,00:07:56,00:10:48,00:12:20,,
CAMHDA301-20160407T030000Z,00:01:22,00:01:58,00:03:18,,,00:07:57,,00:12:21,,
CAMHDA301-20160407T060000Z,00:01:24,00:02:00,00:03:19,,,00:07:55,,00:12:18,,
CAMHDA301-20160407T090000Z,00:01:24,00:02:00,00:03:19,,,00:07:58,,00:12:23,,
CAMHDA301-20160407T120000Z,00:01:24,00:02:00,00:03:19,,,00:07:58,,00:12:21,,
CAMHDA301-20160407T150000Z,00:01:25,00:02:00,00:03:20,,,00:07:59,,00:12:29,,
CAMHDA301-20160407T180000Z,00:01:25,00:02:01,00:03:20,,,00:07:56,,00:12:21,,
CAMHDA301-20160407T210000Z,00:01:26,00:02:02,00:03:22,,,00:08:01,,00:12:25,,
CAMHDA301-20160408T030000Z,00:01:26,00:02:01,00:03:22,,00:06:29,00:08:01,00:10:51,00:12:25,,
CAMHDA301-20160408T060000Z,00:01:26,00:02:01,00:03:21,,,00:07:58,,00:12:27,,
CAMHDA301-20160408T090000Z,00:01:26,00:02:02,00:03:20,,,00:08:00,,00:12:24,,
CAMHDA301-20160408T120000Z,00:01:27,00:02:03,00:03:22,,,00:08:02,,00:12:26,,
CAMHDA301-20160408T150000Z,00:01:27,00:02:05,00:03:24,,,00:08:00,,00:12:24,,
CAMHDA301-20160408T180000Z,00:01:27,00:02:03,00:03:22,,,00:08:01,,00:12:25,,
CAMHDA301-20160408T210000Z,00:01:28,00:02:03,00:03:23,,,00:08:02,,00:12:32,,
CAMHDA301-20160409T030000Z,00:01:29,00:02:03,00:03:23,,00:06:31,00:08:02,00:11:00,00:12:32,,
CAMHDA301-20160409T060000Z,00:01:29,00:02:05,00:03:24,,,00:08:02,,00:12:25,,
CAMHDA301-20160409T090000Z,00:01:29,00:02:05,00:03:24,,,00:07:58,,00:12:23,,
CAMHDA301-20160409T120000Z,00:01:29,00:02:05,00:03:24,,,00:08:03,,00:12:28,,
CAMHDA301-20160409T150000Z,00:01:30,00:02:05,00:03:24,,,00:08:03,,00:12:35,,
CAMHDA301-20160409T180000Z,00:01:30,00:02:07,00:03:26,,,00:08:04,,00:12:27,,
CAMHDA301-20160409T210000Z,00:01:30,00:02:07,00:03:24,,,,,,,
CAMHDA301-20160410T030000Z,00:01:30,00:02:07,00:03:24,,,,,,,
CAMHDA301-20160410T060000Z,00:01:32,00:02:07,00:03:28,,,,,,,
CAMHDA301-20160410T090000Z,00:01:31,00:02:06,00:03:26,,00:06:33,00:08:04,00:11:01,00:12:34,,
CAMHDA301-20160410T120000Z,00:01:32,00:02:10,00:03:30,,,,,,,
CAMHDA301-20160410T150000Z,00:01:32,00:02:10,00:03:30,,,,,,,
CAMHDA301-20160410T180000Z,00:01:32,00:02:10,00:03:25,,,,,,,
CAMHDA301-20160410T210000Z,00:01:32,00:02:10,00:03:26,,,,,,,
CAMHDA301-20160411T030000Z,00:01:32,00:02:08,00:03:28,,00:06:36,00:08:06,00:10:56,00:12:29,,
CAMHDA301-20160411T060000Z,00:01:32,00:02:08,00:03:28,,,,,,,
CAMHDA301-20160411T090000Z,00:01:33,00:02:10,00:03:28,,,,,,,
CAMHDA301-20160411T120000Z,00:01:33,00:02:10,00:03:28,,,,,,,
CAMHDA301-20160411T150000Z,00:01:33,00:02:10,00:03:28,,,,,,,
CAMHDA301-20160411T180000Z,00:01:35,00:02:11,00:03:31,,,,,,,
CAMHDA301-20160411T210000Z,00:01:35,00:02:11,00:03:28,,,,,,,
CAMHDA301-20160412T030000Z,00:01:36,00:02:11,00:03:31,,,,,,,
CAMHDA301-20160412T060000Z,00:01:36,00:02:11,00:03:31,,,,,,,
CAMHDA301-20160412T090000Z,00:01:36,00:02:12,00:03:31,,,,,,,
CAMHDA301-20160412T120000Z,00:01:38,00:02:12,00:03:31,,,,,,,
CAMHDA301-20160412T150000Z,00:01:36,00:02:11,00:03:30,,00:06:39,00:08:10,00:11:09,00:12:41,,
CAMHDA301-20160412T180000Z,00:01:38,00:02:12,00:03:33,,,,,,,
CAMHDA301-20160412T210000Z,00:01:38,00:02:12,00:03:33,,,,,,,
CAMHDA301-20160413T030000Z,00:01:38,00:02:13,00:03:31,,,,,,,
CAMHDA301-20160413T060000Z,00:01:35,00:02:12,00:03:30,,,,,,,
CAMHDA301-20160413T090000Z,00:01:38,00:02:13,00:03:33,,,,,,,
CAMHDA301-20160413T120000Z,00:01:35,00:02:12,00:03:30,,,,,,,
CAMHDA301-20160413T150000Z,00:01:35,00:02:12,00:03:31,,,,,,,
CAMHDA301-20160413T180000Z,00:01:38,00:02:14,00:03:33,,00:06:42,00:08:13,00:11:02,00:12:35,,
CAMHDA301-20160413T210000Z,00:01:38,00:02:14,00:03:33,,,,,,,
CAMHDA301-20160414T030000Z,00:01:38,00:02:14,00:03:34,,,,,,,
CAMHDA301-20160414T060000Z,00:01:39,00:02:15,00:03:34,,00:06:43,00:08:13,00:11:11,00:12:45,,
CAMHDA301-20160414T090000Z,00:01:38,00:02:14,00:03:33,,,,,,,
CAMHDA301-20160414T120000Z,00:01:39,00:02:14,00:03:34,,,,,,,
CAMHDA301-20160414T150000Z,00:01:39,00:02:14,00:03:33,,,,,,,
CAMHDA301-20160414T180000Z,00:01:39,00:02:15,00:03:34,,,,,,,
CAMHDA301-20160414T210000Z,00:01:39,00:02:13,00:03:33,,,,,,,
CAMHDA301-20160415T030000Z,00:01:41,00:02:17,00:03:36,,,,,,,
CAMHDA301-20160415T060000Z,00:01:41,00:02:17,00:03:36,,00:06:45,00:08:16,00:11:15,00:12:48,,
CAMHDA301-20160415T090000Z,,,,,,,,,,
CAMHDA301-20160415T120000Z,,,,,,,,,,
CAMHDA301-20160415T150000Z,,,,,,,,,,
CAMHDA301-20160415T180000Z,,,,,,,,,,
CAMHDA301-20160415T210000Z,,,,,,,,,,
CAMHDA301-20160416T030000Z,00:01:42,00:02:17,00:03:36,,00:06:41,00:08:11,00:11:04,00:12:36,,
CAMHDA301-20160416T060000Z,,,,,,,,,,
CAMHDA301-20160416T090000Z,,,,,,,,,,
CAMHDA301-20160416T120000Z,,,,,,,,,,
CAMHDA301-20160416T150000Z,,,,,,,,,,
CAMHDA301-20160416T180000Z,,,,,,,,,,
CAMHDA301-20160416T210000Z,,,,,,,,,,
CAMHDA301-20160417T030000Z,00:01:44,00:02:19,00:03:38,,00:06:45,00:08:16,00:11:08,00:12:42,jellyfish in scene 2,
CAMHDA301-20160417T060000Z,,,,,,,,,,
CAMHDA301-20160417T090000Z,,,,,,,,,,
CAMHDA301-20160417T120000Z,,,,,,,,,,
CAMHDA301-20160417T150000Z,,,,,,,,,,
CAMHDA301-20160417T180000Z,,,,,,,,,,
CAMHDA301-20160417T210000Z,,,,,,,,,,
CAMHDA301-20160418T000000Z,00:01:44,00:02:19,00:03:38,00:05:13,00:06:47,00:08:18,00:11:09,00:12:43,,
CAMHDA301-20160418T030000Z,,,,,,,,,,
CAMHDA301-20160418T060000Z,,,,,,,,,,
CAMHDA301-20160418T090000Z,,,,,,,,,,
CAMHDA301-20160418T120000Z,,,,,,,,,,
CAMHDA301-20160418T150000Z,,,,,,,,,,
CAMHDA301-20160418T180000Z,,,,,,,,,,
CAMHDA301-20160418T210000Z,,,,,,,,,,
CAMHDA301-20160419T030000Z,,,,,,,,,,
CAMHDA301-20160419T060000Z,00:01:49,00:02:24,00:03:44,00:05:18,00:06:48,00:08:18,00:11:07,00:12:40,,
CAMHDA301-20160419T090000Z,,,,,,,,,,
CAMHDA301-20160419T120000Z,,,,,,,,,,
CAMHDA301-20160419T150000Z,,,,,,,,,,
CAMHDA301-20160419T180000Z,,,,,,,,,,
CAMHDA301-20160419T210000Z,,,,,,,,,,
CAMHDA301-20160420T000000Z,00:01:52,00:02:27,00:03:45,00:05:20,00:06:53,00:08:24,00:11:21,00:12:54,,
CAMHDA301-20160420T030000Z,,,,,,,,,,
CAMHDA301-20160420T060000Z,,,,,,,,,,
CAMHDA301-20160420T090000Z,,,,,,,,,,
CAMHDA301-20160420T120000Z,,,,,,,,,,
CAMHDA301-20160420T150000Z,,,,,,,,,,
CAMHDA301-20160420T180000Z,,,,,,,,,,
CAMHDA301-20160420T210000Z,,,,,,,,,,
CAMHDA301-20160421T030000Z,00:01:51,00:02:27,00:03:46,00:05:20,00:06:53,00:08:24,00:11:16,00:12:46,,
CAMHDA301-20160421T060000Z,,,,,,,,,,
CAMHDA301-20160421T090000Z,,,,,,,,,,
CAMHDA301-20160421T120000Z,,,,,,,,,,
CAMHDA301-20160421T150000Z,,,,,,,,,,
CAMHDA301-20160421T180000Z,,,,,,,,,,
CAMHDA301-20160421T210000Z,,,,,,,,,,
CAMHDA301-20160422T030000Z,,,,,,,,,,
CAMHDA301-20160422T060000Z,00:01:56,00:02:31,00:03:49,00:05:24,00:06:56,00:08:27,00:11:17,00:12:50,,
CAMHDA301-20160422T090000Z,,,,,,,,,,
CAMHDA301-20160422T120000Z,,,,,,,,,,
CAMHDA301-20160422T150000Z,,,,,,,,,,
CAMHDA301-20160422T180000Z,,,,,,,,,,
CAMHDA301-20160422T210000Z,,,,,,,,,,
CAMHDA301-20160423T000000Z,00:01:58,00:02:35,00:03:54,00:05:29,00:07:03,00:08:34,00:11:31,00:13:05,,
CAMHDA301-20160423T030000Z,,,,,,,,,,
CAMHDA301-20160423T060000Z,,,,,,,,,,
CAMHDA301-20160423T090000Z,,,,,,,,,,
CAMHDA301-20160423T120000Z,,,,,,,,,,
CAMHDA301-20160423T150000Z,,,,,,,,,,
CAMHDA301-20160423T180000Z,,,,,,,,,,
CAMHDA301-20160423T210000Z,,,,,,,,,,
CAMHDA301-20160424T030000Z,00:01:58,00:02:33,00:03:51,00:05:25,00:06:57,00:08:28,00:11:26,00:13:00,,
CAMHDA301-20160424T060000Z,,,,,,,,,,
CAMHDA301-20160424T090000Z,,,,,,,,,,
CAMHDA301-20160424T120000Z,,,,,,,,,,
CAMHDA301-20160424T150000Z,,,,,,,,,,
CAMHDA301-20160424T180000Z,,,,,,,,,,
CAMHDA301-20160424T210000Z,,,,,,,,,,
CAMHDA301-20160425T030000Z,00:01:59,00:02:34,00:03:54,00:05:28,00:07:01,00:08:31,00:11:20,00:12:54,"The main side vent looks REALLY COOL in this video, like its on fire",
CAMHDA301-20160425T060000Z,,,,,,,,,,
CAMHDA301-20160425T090000Z,,,,,,,,,,
CAMHDA301-20160425T120000Z,,,,,,,,,,
CAMHDA301-20160425T150000Z,,,,,,,,,,
CAMHDA301-20160425T180000Z,,,,,,,,,,
CAMHDA301-20160425T210000Z,,,,,,,,,,
CAMHDA301-20160426T030000Z,,,,,,,,,,
CAMHDA301-20160426T060000Z,,,,,,,,,,
CAMHDA301-20160426T090000Z,,,,,,,,,,
CAMHDA301-20160426T120000Z,,,,,,,,,,
CAMHDA301-20160426T150000Z,,,,,,,,,,
CAMHDA301-20160426T180000Z,,,,,,,,,,
CAMHDA301-20160426T210000Z,00:02:05,00:02:40,00:03:58,00:05:32,00:07:05,00:08:35,00:11:24,00:12:58,"Scene two a cool shrimp like thing floats by, one of the worms moved during the close up ground scene",
CAMHDA301-20160427T000000Z,00:02:07,00:02:43,00:04:02,00:05:36,00:07:10,00:08:41,00:11:40,00:13:13,"Lots of marine snow, more than usual, the jellyfish in the other scene looks a lot like something on the ground in this scene 6",
CAMHDA301-20160427T030000Z,,,,,,,,,,
CAMHDA301-20160427T060000Z,,,,,,,,,,
CAMHDA301-20160427T090000Z,,,,,,,,,,
CAMHDA301-20160427T120000Z,,,,,,,,,,
CAMHDA301-20160427T150000Z,,,,,,,,,,
CAMHDA301-20160427T180000Z,,,,,,,,,,
CAMHDA301-20160427T210000Z,,,,,,,,,,
CAMHDA301-20160428T030000Z,00:02:07,00:02:42,00:04:02,00:05:36,00:07:10,00:08:41,00:11:38,00:12:11,The vent SHRUNK,
CAMHDA301-20160428T060000Z,,,,,,,,,,
CAMHDA301-20160428T090000Z,,,,,,,,,,
CAMHDA301-20160428T120000Z,,,,,,,,,,
CAMHDA301-20160428T150000Z,,,,,,,,,,
CAMHDA301-20160428T180000Z,,,,,,,,,,
CAMHDA301-20160428T210000Z,,,,,,,,,,
CAMHDA301-20160429T000000Z,00:02:11,00:02:37,00:04:06,00:05:40,00:07:14,00:08:45,00:11:36,00:13:10,,
CAMHDA301-20160429T030000Z,,,,,,,,,,
CAMHDA301-20160429T060000Z,,,,,,,,,,
CAMHDA301-20160429T090000Z,,,,,,,,,,
CAMHDA301-20160429T120000Z,,,,,,,,,,
CAMHDA301-20160429T150000Z,,,,,,,,,,
CAMHDA301-20160429T180000Z,,,,,,,,,,
CAMHDA301-20160429T210000Z,,,,,,,,,,
CAMHDA301-20160430T030000Z,00:02:11,00:02:46,00:04:05,00:05:39,00:07:13,00:08:43,00:11:33,00:13:07,,
CAMHDA301-20160430T060000Z,,,,,,,,,,
CAMHDA301-20160430T090000Z,,,,,,,,,,
CAMHDA301-20160430T120000Z,,,,,,,,,,
CAMHDA301-20160430T150000Z,,,,,,,,,,
CAMHDA301-20160430T180000Z,,,,,,,,,,
CAMHDA301-20160430T210000Z,,,,,,,,,,
CAMHDA301-20160501T030000Z,,,,,,,,,,
CAMHDA301-20160501T060000Z,,,,,,,,,,
CAMHDA301-20160501T090000Z,00:02:15,00:02:51,00:04:10,00:05:44,00:07:17,00:08:47,00:11:39,00:13:13,Scene 1 a jellyfish? floats across the screen,
CAMHDA301-20160501T120000Z,,,,,,,,,,
CAMHDA301-20160501T150000Z,,,,,,,,,,
CAMHDA301-20160501T180000Z,,,,,,,,,,
CAMHDA301-20160501T210000Z,,,,,,,,,,
CAMHDA301-20160502T000000Z,00:02:17,00:02:54,00:04:11,00:05:46,00:07:19,00:08:49,00:11:39,00:13:12,,
CAMHDA301-20160502T030000Z,,,,,,,,,,
CAMHDA301-20160502T060000Z,,,,,,,,,,
CAMHDA301-20160502T090000Z,,,,,,,,,,
CAMHDA301-20160502T120000Z,,,,,,,,,,
CAMHDA301-20160502T150000Z,,,,,,,,,,
CAMHDA301-20160502T180000Z,,,,,,,,,,
CAMHDA301-20160502T210000Z,,,,,,,,,,
CAMHDA301-20160503T030000Z,,,,,,,,,,
CAMHDA301-20160503T060000Z,00:02:18,00:02:53,00:04:12,00:05:47,00:07:19,00:08:50,00:11:39,00:13:13,It would be really cool to look at how the vent outflow stack thingie changes height over the course of one day because in the past few videos its grown and shrunk a LOT,
CAMHDA301-20160503T090000Z,,,,,,,,,,
CAMHDA301-20160503T120000Z,,,,,,,,,,
CAMHDA301-20160503T150000Z,,,,,,,,,,
CAMHDA301-20160503T180000Z,,,,,,,,,,
CAMHDA301-20160503T210000Z,,,,,,,,,,
CAMHDA301-20160504T030000Z,,,,,,,,,,
CAMHDA301-20160504T060000Z,00:02:20,00:02:56,00:04:17,00:05:51,00:07:25,00:08:55,00:11:46,00:13:18,,
CAMHDA301-20160504T090000Z,,,,,,,,,,
CAMHDA301-20160504T120000Z,,,,,,,,,,
CAMHDA301-20160504T150000Z,,,,,,,,,,
CAMHDA301-20160504T180000Z,,,,,,,,,,
CAMHDA301-20160504T210000Z,,,,,,,,,,
CAMHDA301-20160505T000000Z,00:02:23,00:02:58,00:04:17,00:05:52,00:07:26,00:08:57,00:11:47,00:13:21,,
CAMHDA301-20160505T030000Z,,,,,,,,,,
CAMHDA301-20160505T060000Z,,,,,,,,,,
CAMHDA301-20160505T090000Z,,,,,,,,,,
CAMHDA301-20160505T120000Z,,,,,,,,,,
CAMHDA301-20160505T150000Z,,,,,,,,,,
CAMHDA301-20160505T180000Z,,,,,,,,,,
CAMHDA301-20160505T210000Z,,,,,,,,,,
CAMHDA301-20160506T030000Z,00:01:01,00:01:36,00:02:56,00:04:30,00:06:03,00:07:34,00:10:25,00:11:59,Before zoom in for scene 2 you can see a dead fish sinking,
CAMHDA301-20160506T060000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160506T090000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160506T120000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160506T150000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160506T180000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160506T210000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160507T000000Z,00:01:04,00:01:39,00:02:57,00:04:31,00:06:04,00:07:34,00:10:24,00:11:58,,
CAMHDA301-20160507T030000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160507T060000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160507T090000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160507T120000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160507T150000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160507T180000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160507T210000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160508T000000Z,00:01:02,00:01:38,00:02:55,00:04:30,00:06:04,00:07:34,00:10:31,00:12:02,,
CAMHDA301-20160508T030000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160508T060000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160508T090000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160508T120000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160508T150000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160508T180000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160508T210000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160509T000000Z,00:01:01,00:01:36,00:02:55,00:04:30,00:06:02,00:07:40,00:10:21,00:11:54,,
CAMHDA301-20160509T030000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160509T060000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160509T090000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160509T120000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160509T150000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160509T180000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160509T210000Z,00:01:04,00:01:40,00:02:55,,,,,,,
CAMHDA301-20160510T000000Z,00:01:04,00:01:39,00:02:59,00:04:33,00:06:06,00:07:37,00:10:26,00:12:00,,
CAMHDA301-20160510T030000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160510T060000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160510T090000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160510T120000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160510T150000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160510T180000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160510T210000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160511T000000Z,00:01:03,00:01:38,00:02:57,00:04:28,00:06:02,00:07:33,00:10:20,00:11:52,,
CAMHDA301-20160511T030000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160511T060000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160511T090000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160511T120000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160511T150000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160511T180000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160511T210000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160512T000000Z,00:01:02,00:01:39,00:02:58,00:04:33,00:06:07,00:07:38,00:10:27,00:12:01,,
CAMHDA301-20160512T030000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160512T060000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160512T090000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160512T120000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160512T150000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160512T180000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160512T210000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160513T000000Z,00:01:03,00:01:38,00:02:58,00:04:32,00:06:05,00:07:36,00:10:27,00:12:00,,
CAMHDA301-20160513T030000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160513T060000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160513T090000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160513T120000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160513T150000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160513T180000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160513T210000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160514T000000Z,00:01:03,00:01:39,00:02:57,00:04:31,00:06:03,00:07:34,00:10:24,00:11:56,At 3:56 shrimp crossed screen,
CAMHDA301-20160514T030000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160514T060000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160514T090000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160514T120000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160514T150000Z,00:01:04,00:01:40,00:02:59,,,,,,,
CAMHDA301-20160514T180000Z,00:01:04,00:01:40,00:02:59,,,,,,,
